date,open,high,low,close
2022-12-20 08:30:00,1.06062,1.06108,1.06062,1.06101
2022-12-20 08:31:00,1.06101,1.06146,1.06094,1.06145
2022-12-20 08:32:00,1.06143,1.06168,1.06134,1.06167
2022-12-20 08:33:00,1.06167,1.06185,1.06159,1.06166
2022-12-20 08:34:00,1.06167,1.06173,1.06145,1.06157
2022-12-20 08:35:00,1.06156,1.06162,1.06125,1.06149
2022-12-20 08:36:00,1.06149,1.06197,1.06143,1.06184
2022-12-20 08:37:00,1.06183,1.06197,1.06176,1.06178
2022-12-20 08:38:00,1.06178,1.06219,1.06177,1.06219
2022-12-20 08:39:00,1.0622,1.06236,1.06216,1.06235
2022-12-20 08:40:00,1.06236,1.06294,1.06236,1.06273
2022-12-20 08:41:00,1.0627,1.0627,1.06243,1.06254
2022-12-20 08:42:00,1.06253,1.06276,1.06246,1.06272
2022-12-20 08:43:00,1.06274,1.06296,1.06266,1.06286
2022-12-20 08:44:00,1.06286,1.06291,1.06259,1.06273
2022-12-20 08:45:00,1.06276,1.06283,1.06259,1.06271
2022-12-20 08:46:00,1.06271,1.06298,1.06266,1.06287
2022-12-20 08:47:00,1.06288,1.06297,1.06275,1.06295
2022-12-20 08:48:00,1.06296,1.06299,1.06276,1.06279
2022-12-20 08:49:00,1.06281,1.06294,1.06269,1.06284
2022-12-20 08:50:00,1.06283,1.06301,1.06283,1.06292
2022-12-20 08:51:00,1.06292,1.06321,1.06287,1.06314
2022-12-20 08:52:00,1.06312,1.06343,1.06306,1.06335
2022-12-20 08:53:00,1.06336,1.06338,1.06325,1.06332
2022-12-20 08:54:00,1.06331,1.06334,1.0629,1.06309
2022-12-20 08:55:00,1.06309,1.06333,1.06307,1.0632
2022-12-20 08:56:00,1.06319,1.06335,1.06318,1.0632
2022-12-20 08:57:00,1.06318,1.06329,1.06284,1.06293
2022-12-20 08:58:00,1.06293,1.06314,1.06291,1.06314
2022-12-20 08:59:00,1.06316,1.06338,1.06314,1.06335
2022-12-20 09:00:00,1.06335,1.06339,1.06304,1.06316
2022-12-20 09:01:00,1.06314,1.06315,1.06297,1.06315
2022-12-20 09:02:00,1.06314,1.06321,1.0629,1.0629
2022-12-20 09:03:00,1.0629,1.06298,1.06279,1.06283
2022-12-20 09:04:00,1.06283,1.06299,1.06276,1.06281
2022-12-20 09:05:00,1.06281,1.06301,1.06278,1.06299
2022-12-20 09:06:00,1.06298,1.06314,1.06298,1.063
2022-12-20 09:07:00,1.063,1.06302,1.06281,1.06291
2022-12-20 09:08:00,1.06292,1.063,1.06283,1.06283
2022-12-20 09:09:00,1.06281,1.06289,1.06267,1.06271
2022-12-20 09:10:00,1.06268,1.06297,1.06267,1.06289
2022-12-20 09:11:00,1.06291,1.06295,1.06262,1.06262
2022-12-20 09:12:00,1.06261,1.06278,1.06254,1.06269
2022-12-20 09:13:00,1.06269,1.06297,1.06268,1.06296
2022-12-20 09:14:00,1.06297,1.06299,1.06263,1.06263
2022-12-20 09:15:00,1.06263,1.06269,1.06248,1.06254
2022-12-20 09:16:00,1.06254,1.06268,1.0625,1.06261
2022-12-20 09:17:00,1.06261,1.06276,1.06252,1.06269
2022-12-20 09:18:00,1.06268,1.06272,1.06247,1.06249
2022-12-20 09:19:00,1.06249,1.06277,1.06244,1.0626
2022-12-20 09:20:00,1.06261,1.0629,1.06258,1.06281
2022-12-20 09:21:00,1.06283,1.06311,1.06281,1.06306
2022-12-20 09:22:00,1.06306,1.06332,1.06304,1.06319
2022-12-20 09:23:00,1.06319,1.06336,1.06318,1.06327
2022-12-20 09:24:00,1.06329,1.06337,1.06313,1.06324
2022-12-20 09:25:00,1.06323,1.06335,1.06321,1.06326
2022-12-20 09:26:00,1.06325,1.06334,1.063,1.06303
2022-12-20 09:27:00,1.06303,1.06309,1.06287,1.06308
2022-12-20 09:28:00,1.06307,1.06307,1.06283,1.06289
2022-12-20 09:29:00,1.06289,1.06344,1.06283,1.06334
2022-12-20 09:30:00,1.06335,1.06357,1.06333,1.06344
2022-12-20 09:31:00,1.06345,1.06349,1.0633,1.06337
2022-12-20 09:32:00,1.06337,1.06355,1.06321,1.06352
2022-12-20 09:33:00,1.06353,1.0636,1.06322,1.06328
2022-12-20 09:34:00,1.0633,1.06334,1.06313,1.0632
2022-12-20 09:35:00,1.0632,1.06359,1.0632,1.06357
2022-12-20 09:36:00,1.06358,1.06366,1.06333,1.06344
2022-12-20 09:37:00,1.06343,1.06347,1.06316,1.06319
2022-12-20 09:38:00,1.06318,1.0634,1.06313,1.06335
2022-12-20 09:39:00,1.06334,1.06362,1.06333,1.06362
2022-12-20 09:40:00,1.06364,1.06368,1.06359,1.06361
2022-12-20 09:41:00,1.06363,1.06363,1.06326,1.06331
2022-12-20 09:42:00,1.06329,1.06332,1.06313,1.06323
2022-12-20 09:43:00,1.06325,1.06331,1.06314,1.06318
2022-12-20 09:44:00,1.06316,1.06319,1.06293,1.06315
2022-12-20 09:45:00,1.06315,1.06332,1.06304,1.06307
2022-12-20 09:46:00,1.0631,1.06328,1.06305,1.06308
2022-12-20 09:47:00,1.06308,1.06328,1.06303,1.06323
2022-12-20 09:48:00,1.06325,1.0634,1.06294,1.06313
2022-12-20 09:49:00,1.06315,1.0633,1.06297,1.06298
2022-12-20 09:50:00,1.06299,1.06314,1.06292,1.06313
2022-12-20 09:51:00,1.06313,1.06316,1.06274,1.06291
2022-12-20 09:52:00,1.0629,1.06295,1.06254,1.06261
2022-12-20 09:53:00,1.06261,1.06262,1.06242,1.06253
2022-12-20 09:54:00,1.06254,1.06268,1.06251,1.06257
2022-12-20 09:55:00,1.06258,1.0633,1.06256,1.06328
2022-12-20 09:56:00,1.06327,1.0636,1.06322,1.06356
2022-12-20 09:57:00,1.06355,1.06365,1.06345,1.06365
2022-12-20 09:58:00,1.06366,1.06373,1.06354,1.06364
2022-12-20 09:59:00,1.06365,1.06378,1.06353,1.06368
2022-12-20 10:00:00,1.06367,1.06375,1.06344,1.06367
2022-12-20 10:01:00,1.06367,1.06377,1.06361,1.06362
2022-12-20 10:02:00,1.06363,1.06365,1.06313,1.06316
2022-12-20 10:03:00,1.06315,1.06315,1.06288,1.06289
2022-12-20 10:04:00,1.06291,1.06297,1.06279,1.06297
2022-12-20 10:05:00,1.06296,1.06297,1.06279,1.06285
2022-12-20 10:06:00,1.06283,1.06294,1.06273,1.06294
2022-12-20 10:07:00,1.06294,1.06318,1.06294,1.06318
2022-12-20 10:08:00,1.06318,1.06321,1.06293,1.06302
2022-12-20 10:09:00,1.06303,1.06309,1.06271,1.06282
2022-12-20 10:10:00,1.06279,1.06283,1.06254,1.06275
2022-12-20 10:11:00,1.06275,1.06295,1.06263,1.06266
2022-12-20 10:12:00,1.06265,1.06275,1.06261,1.06274
2022-12-20 10:13:00,1.06273,1.06292,1.06268,1.06284
2022-12-20 10:14:00,1.06283,1.06305,1.06276,1.0629
2022-12-20 10:15:00,1.06291,1.06294,1.06268,1.06268
2022-12-20 10:16:00,1.06268,1.06291,1.06244,1.06283
2022-12-20 10:17:00,1.06282,1.06289,1.06257,1.06258
2022-12-20 10:18:00,1.06257,1.06283,1.06257,1.06277
2022-12-20 10:19:00,1.06278,1.06287,1.06266,1.06272
2022-12-20 10:20:00,1.06271,1.06295,1.06261,1.0627
2022-12-20 10:21:00,1.0627,1.06279,1.06264,1.06268
2022-12-20 10:22:00,1.06269,1.06282,1.06266,1.06274
2022-12-20 10:23:00,1.06274,1.06299,1.06269,1.06291
2022-12-20 10:24:00,1.06291,1.06323,1.06285,1.0632
2022-12-20 10:25:00,1.06319,1.06319,1.0629,1.06301
2022-12-20 10:26:00,1.06299,1.06312,1.06296,1.06298
2022-12-20 10:27:00,1.06297,1.06317,1.06296,1.06306
2022-12-20 10:28:00,1.06309,1.06317,1.06303,1.06316
2022-12-20 10:29:00,1.06318,1.06334,1.06315,1.06324
2022-12-20 10:30:00,1.06323,1.06347,1.06313,1.06317
2022-12-20 10:31:00,1.06316,1.06349,1.06313,1.06346
2022-12-20 10:32:00,1.06344,1.06356,1.06342,1.06349
2022-12-20 10:33:00,1.0635,1.06385,1.06348,1.06382
2022-12-20 10:34:00,1.06382,1.06383,1.06355,1.06359
2022-12-20 10:35:00,1.06359,1.06372,1.06328,1.06344
2022-12-20 10:36:00,1.06343,1.06359,1.06343,1.06357
2022-12-20 10:37:00,1.06355,1.06381,1.06349,1.0637
2022-12-20 10:38:00,1.06371,1.06386,1.0637,1.06376
2022-12-20 10:39:00,1.06375,1.06384,1.06366,1.06384
2022-12-20 10:40:00,1.06383,1.06395,1.06382,1.06392
2022-12-20 10:41:00,1.06392,1.06394,1.06365,1.06365
2022-12-20 10:42:00,1.06365,1.06366,1.06332,1.06332
2022-12-20 10:43:00,1.06333,1.06344,1.06329,1.06343
2022-12-20 10:44:00,1.06344,1.06361,1.0633,1.0634
2022-12-20 10:45:00,1.06339,1.06349,1.06328,1.06344
2022-12-20 10:46:00,1.06343,1.06376,1.06336,1.06346
2022-12-20 10:47:00,1.06346,1.06365,1.06331,1.06364
2022-12-20 10:48:00,1.06364,1.0637,1.06353,1.06359
2022-12-20 10:49:00,1.06358,1.06389,1.06358,1.06389
2022-12-20 10:50:00,1.06388,1.06389,1.06374,1.06378
2022-12-20 10:51:00,1.06379,1.0638,1.06365,1.06377
2022-12-20 10:52:00,1.06376,1.06388,1.06372,1.0638
2022-12-20 10:53:00,1.06379,1.06385,1.06373,1.06374
2022-12-20 10:54:00,1.06374,1.06397,1.06358,1.0639
2022-12-20 10:55:00,1.0639,1.06392,1.06358,1.06359
2022-12-20 10:56:00,1.06358,1.06359,1.06327,1.06329
2022-12-20 10:57:00,1.0633,1.06333,1.06289,1.06294
2022-12-20 10:58:00,1.06293,1.06305,1.06289,1.06295
2022-12-20 10:59:00,1.06296,1.06312,1.06282,1.06283
2022-12-20 11:00:00,1.06287,1.06298,1.06276,1.06288
2022-12-20 11:01:00,1.06288,1.06301,1.06282,1.0629
2022-12-20 11:02:00,1.0629,1.06306,1.06277,1.06289
2022-12-20 11:03:00,1.06289,1.06298,1.06277,1.0628
2022-12-20 11:04:00,1.06281,1.06282,1.06267,1.06275
2022-12-20 11:05:00,1.06276,1.0628,1.06269,1.06269
2022-12-20 11:06:00,1.06268,1.06288,1.06267,1.06269
2022-12-20 11:07:00,1.06268,1.06268,1.06237,1.06257
2022-12-20 11:08:00,1.06256,1.06266,1.06251,1.06259
2022-12-20 11:09:00,1.06258,1.06265,1.06248,1.06263
2022-12-20 11:10:00,1.06263,1.06288,1.06263,1.06286
2022-12-20 11:11:00,1.06286,1.06292,1.06275,1.06292
2022-12-20 11:12:00,1.06292,1.06296,1.06284,1.06287
2022-12-20 11:13:00,1.06288,1.06294,1.06275,1.06275
2022-12-20 11:14:00,1.06272,1.06288,1.06259,1.06262
2022-12-20 11:15:00,1.06261,1.06274,1.06242,1.06245
2022-12-20 11:16:00,1.06246,1.06252,1.06204,1.06204
2022-12-20 11:17:00,1.06204,1.06229,1.06204,1.06221
2022-12-20 11:18:00,1.06223,1.0623,1.06213,1.06225
2022-12-20 11:19:00,1.06226,1.06234,1.06212,1.06233
2022-12-20 11:20:00,1.06232,1.06239,1.06221,1.06234
2022-12-20 11:21:00,1.06236,1.06243,1.06221,1.06243
2022-12-20 11:22:00,1.06243,1.06273,1.06227,1.06273
2022-12-20 11:23:00,1.06273,1.06309,1.06273,1.06303
2022-12-20 11:24:00,1.06302,1.06306,1.06294,1.06306
2022-12-20 11:25:00,1.06306,1.06307,1.06294,1.06297
2022-12-20 11:26:00,1.06298,1.06306,1.06297,1.06303
2022-12-20 11:27:00,1.06303,1.06308,1.06284,1.06285
2022-12-20 11:28:00,1.06285,1.06305,1.06281,1.06303
2022-12-20 11:29:00,1.06303,1.06319,1.06302,1.06316
2022-12-20 11:30:00,1.06317,1.06329,1.06315,1.06327
2022-12-20 11:31:00,1.06327,1.06365,1.06316,1.06365
2022-12-20 11:32:00,1.06366,1.06368,1.06343,1.06347
2022-12-20 11:33:00,1.06349,1.06359,1.06339,1.06347
2022-12-20 11:34:00,1.06348,1.06364,1.06348,1.06359
2022-12-20 11:35:00,1.06355,1.06368,1.0635,1.06366
2022-12-20 11:36:00,1.06366,1.0639,1.06365,1.06384
2022-12-20 11:37:00,1.06386,1.06398,1.06386,1.06396
2022-12-20 11:38:00,1.06394,1.06396,1.06387,1.06389
2022-12-20 11:39:00,1.06389,1.06394,1.06376,1.06382
2022-12-20 11:40:00,1.06383,1.06399,1.06383,1.0639
2022-12-20 11:41:00,1.0639,1.06431,1.0639,1.06411
2022-12-20 11:42:00,1.06412,1.06425,1.06404,1.06418
2022-12-20 11:43:00,1.06418,1.0643,1.06414,1.06421
2022-12-20 11:44:00,1.0642,1.06431,1.06419,1.06424
2022-12-20 11:45:00,1.06424,1.06437,1.06413,1.06437
2022-12-20 11:46:00,1.06437,1.0646,1.06436,1.06446
2022-12-20 11:47:00,1.06447,1.06447,1.06401,1.06417
2022-12-20 11:48:00,1.06418,1.06427,1.06413,1.06416
2022-12-20 11:49:00,1.06415,1.06443,1.06415,1.06443
2022-12-20 11:50:00,1.06443,1.06448,1.06439,1.06442
2022-12-20 11:51:00,1.06443,1.06451,1.06437,1.06451
2022-12-20 11:52:00,1.06449,1.06449,1.06428,1.0643
2022-12-20 11:53:00,1.06429,1.06429,1.06412,1.06412
2022-12-20 11:54:00,1.06413,1.06425,1.06402,1.06403
2022-12-20 11:55:00,1.06402,1.06408,1.06391,1.06404
2022-12-20 11:56:00,1.06404,1.06404,1.06374,1.06387
2022-12-20 11:57:00,1.06388,1.06398,1.06386,1.06397
2022-12-20 11:58:00,1.06397,1.06428,1.06397,1.0641
2022-12-20 11:59:00,1.06408,1.06429,1.06407,1.06428
2022-12-20 12:00:00,1.06428,1.06438,1.06419,1.0642
2022-12-20 12:01:00,1.06419,1.06426,1.064,1.06425
2022-12-20 12:02:00,1.06426,1.0643,1.06407,1.06412
2022-12-20 12:03:00,1.06411,1.06417,1.06385,1.06385
2022-12-20 12:04:00,1.06383,1.06401,1.06376,1.06387
2022-12-20 12:05:00,1.06386,1.06388,1.06352,1.06371
2022-12-20 12:06:00,1.06371,1.06377,1.06346,1.06369
2022-12-20 12:07:00,1.0637,1.06378,1.06353,1.06372
2022-12-20 12:08:00,1.06372,1.06377,1.06357,1.0637
2022-12-20 12:09:00,1.06369,1.06371,1.06342,1.06342
2022-12-20 12:10:00,1.06342,1.06349,1.06327,1.06334
2022-12-20 12:11:00,1.06335,1.06344,1.0633,1.06332
2022-12-20 12:12:00,1.06333,1.06344,1.06331,1.06334
2022-12-20 12:13:00,1.06336,1.06357,1.06331,1.06357
2022-12-20 12:14:00,1.06356,1.06365,1.06341,1.06342
2022-12-20 12:15:00,1.06342,1.06362,1.06334,1.06361
2022-12-20 12:16:00,1.06361,1.0638,1.06355,1.06375
2022-12-20 12:17:00,1.06377,1.0638,1.06365,1.06375
2022-12-20 12:18:00,1.06375,1.06378,1.06357,1.06358
2022-12-20 12:19:00,1.06358,1.06359,1.06343,1.06344
2022-12-20 12:20:00,1.06343,1.06343,1.06319,1.06331
2022-12-20 12:21:00,1.06331,1.06347,1.0632,1.06324
2022-12-20 12:22:00,1.06325,1.06336,1.06316,1.06333
2022-12-20 12:23:00,1.06332,1.06332,1.06304,1.06312
2022-12-20 12:24:00,1.06313,1.06313,1.06277,1.06288
2022-12-20 12:25:00,1.06289,1.06309,1.06289,1.06305
2022-12-20 12:26:00,1.06305,1.06326,1.06304,1.06324
2022-12-20 12:27:00,1.06325,1.06344,1.06311,1.06313
2022-12-20 12:28:00,1.06312,1.06312,1.06293,1.06295
2022-12-20 12:29:00,1.06295,1.06299,1.06283,1.06296
2022-12-20 12:30:00,1.06295,1.06301,1.06282,1.0629
2022-12-20 12:31:00,1.06289,1.06298,1.06277,1.06297
2022-12-20 12:32:00,1.06298,1.06317,1.06288,1.06294
2022-12-20 12:33:00,1.06295,1.06296,1.06288,1.06293
2022-12-20 12:34:00,1.06293,1.06302,1.06285,1.06301
2022-12-20 12:35:00,1.06303,1.06304,1.06282,1.06288
2022-12-20 12:36:00,1.06287,1.0629,1.06262,1.06271
2022-12-20 12:37:00,1.06268,1.06268,1.06243,1.06247
2022-12-20 12:38:00,1.06249,1.0625,1.06243,1.06247
2022-12-20 12:39:00,1.06246,1.06252,1.06197,1.06211
2022-12-20 12:40:00,1.06213,1.0624,1.06206,1.06233
2022-12-20 12:41:00,1.06231,1.06238,1.0622,1.06232
2022-12-20 12:42:00,1.06232,1.06233,1.06204,1.06212
2022-12-20 12:43:00,1.06212,1.06226,1.06204,1.06221
2022-12-20 12:44:00,1.06222,1.06235,1.06219,1.06223
2022-12-20 12:45:00,1.06226,1.06243,1.06214,1.06239
2022-12-20 12:46:00,1.0624,1.06243,1.06216,1.06216
2022-12-20 12:47:00,1.06216,1.06219,1.06202,1.06207
2022-12-20 12:48:00,1.06206,1.06209,1.06157,1.06166
2022-12-20 12:49:00,1.06167,1.06188,1.06167,1.06177
2022-12-20 12:50:00,1.06175,1.0618,1.06141,1.06159
2022-12-20 12:51:00,1.06159,1.06186,1.06159,1.06178
2022-12-20 12:52:00,1.06178,1.06192,1.06177,1.0618
2022-12-20 12:53:00,1.0618,1.06183,1.06122,1.06126
2022-12-20 12:54:00,1.06127,1.0615,1.06121,1.06137
2022-12-20 12:55:00,1.06138,1.06146,1.06126,1.06132
2022-12-20 12:56:00,1.06131,1.06149,1.06125,1.06142
2022-12-20 12:57:00,1.06144,1.06148,1.06126,1.06141
2022-12-20 12:58:00,1.06142,1.06142,1.06115,1.06118
2022-12-20 12:59:00,1.06116,1.06148,1.06101,1.06133
2022-12-20 13:00:00,1.06134,1.06145,1.06093,1.06106
2022-12-20 13:01:00,1.06106,1.06108,1.06081,1.061
2022-12-20 13:02:00,1.061,1.061,1.06057,1.06057
2022-12-20 13:03:00,1.06058,1.06061,1.05991,1.06004
2022-12-20 13:04:00,1.06004,1.06009,1.05969,1.0599
2022-12-20 13:05:00,1.05991,1.06009,1.05973,1.06003
2022-12-20 13:06:00,1.06004,1.06004,1.05972,1.05984
2022-12-20 13:07:00,1.05983,1.05986,1.05952,1.05959
2022-12-20 13:08:00,1.05959,1.05972,1.0595,1.05972
2022-12-20 13:09:00,1.05972,1.05997,1.05972,1.05985
2022-12-20 13:10:00,1.05983,1.05997,1.0598,1.05986
2022-12-20 13:11:00,1.05985,1.05985,1.05952,1.05955
2022-12-20 13:12:00,1.05955,1.05961,1.05939,1.05952
2022-12-20 13:13:00,1.05951,1.05979,1.05951,1.05966
2022-12-20 13:14:00,1.05967,1.0599,1.05966,1.0599
2022-12-20 13:15:00,1.05989,1.05995,1.05974,1.0599
2022-12-20 13:16:00,1.05991,1.05997,1.05981,1.05986
2022-12-20 13:17:00,1.05987,1.0599,1.05941,1.05982
2022-12-20 13:18:00,1.05983,1.05991,1.05971,1.05971
2022-12-20 13:19:00,1.05972,1.05979,1.05944,1.05953
2022-12-20 13:20:00,1.05953,1.05992,1.05953,1.05986
2022-12-20 13:21:00,1.05986,1.05989,1.05957,1.0597
2022-12-20 13:22:00,1.0597,1.05985,1.05961,1.05981
2022-12-20 13:23:00,1.05982,1.06009,1.0598,1.05995
2022-12-20 13:24:00,1.05995,1.05998,1.05989,1.05997
2022-12-20 13:25:00,1.05998,1.05999,1.05989,1.0599
2022-12-20 13:26:00,1.05989,1.06007,1.05985,1.05997
2022-12-20 13:27:00,1.05996,1.05996,1.05979,1.05981
2022-12-20 13:28:00,1.05984,1.06001,1.05984,1.05999
2022-12-20 13:29:00,1.05997,1.06009,1.05985,1.05987
2022-12-20 13:30:00,1.0599,1.06005,1.0597,1.05987
2022-12-20 13:31:00,1.05987,1.05997,1.05959,1.05982
2022-12-20 13:32:00,1.05983,1.06009,1.05982,1.05997
2022-12-20 13:33:00,1.05997,1.06007,1.05997,1.06002
2022-12-20 13:34:00,1.06003,1.06018,1.06002,1.06014
2022-12-20 13:35:00,1.06015,1.06024,1.05988,1.06024
2022-12-20 13:36:00,1.06025,1.06049,1.06022,1.06042
2022-12-20 13:37:00,1.06042,1.06068,1.06042,1.06063
2022-12-20 13:38:00,1.06064,1.06084,1.0606,1.06081
2022-12-20 13:39:00,1.06082,1.06117,1.06081,1.0611
2022-12-20 13:40:00,1.0611,1.06125,1.06108,1.06116
2022-12-20 13:41:00,1.06118,1.06133,1.0611,1.06117
2022-12-20 13:42:00,1.06115,1.06119,1.06098,1.06106
2022-12-20 13:43:00,1.06105,1.06136,1.06101,1.06127
2022-12-20 13:44:00,1.06126,1.06132,1.06106,1.06106
2022-12-20 13:45:00,1.06107,1.06107,1.06083,1.06083
2022-12-20 13:46:00,1.06082,1.06086,1.06072,1.06075
2022-12-20 13:47:00,1.06076,1.06095,1.06075,1.0609
2022-12-20 13:48:00,1.0609,1.06113,1.06075,1.06108
2022-12-20 13:49:00,1.06109,1.06126,1.06108,1.06113
2022-12-20 13:50:00,1.06112,1.0613,1.0611,1.06113
2022-12-20 13:51:00,1.06118,1.06142,1.06116,1.06128
2022-12-20 13:52:00,1.0613,1.06143,1.06116,1.06116
2022-12-20 13:53:00,1.06117,1.06135,1.06107,1.06134
2022-12-20 13:54:00,1.06134,1.0614,1.06118,1.06129
2022-12-20 13:55:00,1.0613,1.06136,1.06119,1.06122
2022-12-20 13:56:00,1.06123,1.06131,1.06109,1.06125
2022-12-20 13:57:00,1.06124,1.06134,1.06093,1.06132
2022-12-20 13:58:00,1.06133,1.06156,1.06132,1.06156
2022-12-20 13:59:00,1.06154,1.06168,1.06152,1.06154
2022-12-20 14:00:00,1.06154,1.06155,1.06123,1.0613
2022-12-20 14:01:00,1.0613,1.0614,1.06114,1.06121
2022-12-20 14:02:00,1.06121,1.06121,1.06091,1.06092
2022-12-20 14:03:00,1.06092,1.0613,1.06092,1.06128
2022-12-20 14:04:00,1.06128,1.06139,1.06126,1.06133
2022-12-20 14:05:00,1.06132,1.06138,1.06117,1.06119
2022-12-20 14:06:00,1.0612,1.06136,1.06119,1.06131
2022-12-20 14:07:00,1.0613,1.06152,1.06123,1.06151
2022-12-20 14:08:00,1.06151,1.06152,1.06102,1.06104
2022-12-20 14:09:00,1.06103,1.06122,1.06098,1.06118
2022-12-20 14:10:00,1.06116,1.06116,1.06043,1.06043
2022-12-20 14:11:00,1.06044,1.06061,1.05992,1.05992
2022-12-20 14:12:00,1.05991,1.06013,1.05982,1.06009
2022-12-20 14:13:00,1.06007,1.06053,1.06007,1.06044
2022-12-20 14:14:00,1.06043,1.06051,1.06012,1.06051
2022-12-20 14:15:00,1.06051,1.06051,1.06012,1.06043
2022-12-20 14:16:00,1.06042,1.06053,1.06016,1.06053
2022-12-20 14:17:00,1.06055,1.06088,1.06051,1.06065
2022-12-20 14:18:00,1.06064,1.06081,1.06058,1.06074
2022-12-20 14:19:00,1.06072,1.06083,1.06066,1.06069
2022-12-20 14:20:00,1.06068,1.06087,1.06058,1.06083
2022-12-20 14:21:00,1.06084,1.06109,1.06084,1.06101
2022-12-20 14:22:00,1.06103,1.06107,1.06082,1.06099
2022-12-20 14:23:00,1.061,1.06112,1.06097,1.06111
2022-12-20 14:24:00,1.06112,1.06126,1.06105,1.06117
2022-12-20 14:25:00,1.06117,1.06139,1.06111,1.06125
2022-12-20 14:26:00,1.06125,1.0613,1.06093,1.06117
2022-12-20 14:27:00,1.06118,1.06138,1.06101,1.06133
2022-12-20 14:28:00,1.06132,1.06147,1.06112,1.06112
2022-12-20 14:29:00,1.06111,1.06151,1.06107,1.06144
2022-12-20 14:30:00,1.06146,1.06149,1.0611,1.06145
2022-12-20 14:31:00,1.06147,1.06152,1.06126,1.06135
2022-12-20 14:32:00,1.06136,1.06146,1.06082,1.06106
2022-12-20 14:33:00,1.06106,1.06108,1.06083,1.06102
2022-12-20 14:34:00,1.06102,1.06143,1.06102,1.0614
2022-12-20 14:35:00,1.0614,1.06144,1.06122,1.06141
2022-12-20 14:36:00,1.06142,1.06149,1.06115,1.06141
2022-12-20 14:37:00,1.06139,1.06191,1.06139,1.06182
2022-12-20 14:38:00,1.06182,1.06196,1.06167,1.06172
2022-12-20 14:39:00,1.06172,1.06196,1.06167,1.06193
2022-12-20 14:40:00,1.06193,1.06236,1.0619,1.06198
2022-12-20 14:41:00,1.06199,1.06226,1.0619,1.06218
2022-12-20 14:42:00,1.0622,1.0623,1.06204,1.06208
2022-12-20 14:43:00,1.0621,1.06231,1.06196,1.06229
2022-12-20 14:44:00,1.0623,1.0623,1.06186,1.06198
2022-12-20 14:45:00,1.06196,1.06203,1.06165,1.06176
2022-12-20 14:46:00,1.06175,1.06177,1.06133,1.06173
2022-12-20 14:47:00,1.06179,1.06202,1.06172,1.06193
2022-12-20 14:48:00,1.06194,1.06194,1.06168,1.06186
2022-12-20 14:49:00,1.06187,1.06209,1.06178,1.06184
2022-12-20 14:50:00,1.06185,1.06197,1.06167,1.06194
2022-12-20 14:51:00,1.06196,1.06233,1.06192,1.06228
2022-12-20 14:52:00,1.0623,1.06243,1.06217,1.06237
2022-12-20 14:53:00,1.06237,1.06261,1.0622,1.06241
2022-12-20 14:54:00,1.06241,1.0627,1.06239,1.0626
2022-12-20 14:55:00,1.06261,1.06264,1.06232,1.06248
2022-12-20 14:56:00,1.06248,1.06308,1.06248,1.06307
2022-12-20 14:57:00,1.06308,1.06345,1.06275,1.06275
2022-12-20 14:58:00,1.06274,1.06283,1.0626,1.06262
2022-12-20 14:59:00,1.06263,1.06358,1.06262,1.06354
2022-12-20 15:00:00,1.06357,1.06359,1.06301,1.0631
2022-12-20 15:01:00,1.06312,1.06339,1.06282,1.06286
2022-12-20 15:02:00,1.06288,1.06364,1.06287,1.06364
2022-12-20 15:03:00,1.06366,1.06409,1.06366,1.06377
2022-12-20 15:04:00,1.0638,1.06413,1.06366,1.06413
2022-12-20 15:05:00,1.06413,1.06477,1.06413,1.06458
2022-12-20 15:06:00,1.06457,1.06473,1.06441,1.06465
2022-12-20 15:07:00,1.06465,1.06489,1.06437,1.06442
2022-12-20 15:08:00,1.06441,1.06467,1.06433,1.06445
2022-12-20 15:09:00,1.06445,1.06465,1.06424,1.06431
2022-12-20 15:10:00,1.06433,1.06459,1.06422,1.06455
2022-12-20 15:11:00,1.06455,1.06502,1.06455,1.06494
2022-12-20 15:12:00,1.06494,1.0653,1.06464,1.06523
2022-12-20 15:13:00,1.06526,1.06584,1.06523,1.06548
2022-12-20 15:14:00,1.06548,1.06566,1.06534,1.0655
2022-12-20 15:15:00,1.06551,1.06574,1.06521,1.06521
2022-12-20 15:16:00,1.06522,1.06548,1.06515,1.06517
2022-12-20 15:17:00,1.06517,1.06536,1.06505,1.06521
2022-12-20 15:18:00,1.06522,1.06526,1.06501,1.06504
2022-12-20 15:19:00,1.06502,1.06504,1.06476,1.06484
2022-12-20 15:20:00,1.06485,1.06502,1.06472,1.0649
2022-12-20 15:21:00,1.0649,1.06498,1.06483,1.06493
2022-12-20 15:22:00,1.06492,1.06501,1.06483,1.06497
2022-12-20 15:23:00,1.06497,1.06498,1.06483,1.06493
2022-12-20 15:24:00,1.06494,1.06497,1.06448,1.06459
2022-12-20 15:25:00,1.0646,1.06478,1.06452,1.06476
2022-12-20 15:26:00,1.06477,1.06492,1.06457,1.06471
2022-12-20 15:27:00,1.0647,1.06498,1.06463,1.06493
2022-12-20 15:28:00,1.06493,1.065,1.0647,1.06493
2022-12-20 15:29:00,1.06495,1.06522,1.06492,1.06518
2022-12-20 15:30:00,1.0652,1.06546,1.06497,1.06518
2022-12-20 15:31:00,1.0652,1.06533,1.06485,1.06485
2022-12-20 15:32:00,1.06486,1.06487,1.06439,1.06443
2022-12-20 15:33:00,1.06444,1.06454,1.0641,1.0643
